name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
bin.63	102	1	0	17	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF03726.15,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953	TIGR01164		PF02576.18,TIGR00019,TIGR00065,TIGR00083,TIGR00115,TIGR00392,TIGR00416,TIGR00435,TIGR00436,TIGR00593,TIGR00643,TIGR00755,TIGR01059,TIGR01082,TIGR02191,TIGR02273,TIGR03725
bin.64	117	2	0	1	PF00380.20,PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF01025.20,TIGR00382		TIGR00416
bin.65	20	1	0	99	PF00380.20,PF00410.20,PF00466.21,PF01025.20,TIGR00064,TIGR00337,TIGR00392,TIGR00398,TIGR00414,TIGR00431,TIGR00435,TIGR00442,TIGR00456,TIGR00468,TIGR00755,TIGR00928,TIGR00967,TIGR01059,TIGR01063,TIGR02350	TIGR00065		PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00416,TIGR00420,TIGR00436,TIGR00445,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
bin.66	116	2	0	2	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00717		PF02576.18,TIGR01059
bin.67	103	2	0	15	PF00380.20,PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02027,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00631		PF01025.20,TIGR00250,TIGR00468,TIGR00472,TIGR00634,TIGR00717,TIGR00928,TIGR01039,TIGR01082,TIGR01146,TIGR01510,TIGR02012,TIGR02075,TIGR02350,TIGR03263
bin.68	21	3	0	96	PF00380.20,PF00410.20,PF00466.21,TIGR00064,TIGR00194,TIGR00337,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00435,TIGR00442,TIGR00456,TIGR00468,TIGR00631,TIGR00755,TIGR00928,TIGR00967,TIGR01059,TIGR01063,TIGR01302	PF01025.20,TIGR00065,TIGR02350		PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00445,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
bin.69	116	3	0	1	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00054,TIGR01039,TIGR01146		TIGR00615
bin.7	104	5	0	11	PF00380.20,PF00410.20,PF00466.21,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF01025.20,TIGR00088,TIGR00362,TIGR01171,TIGR02027		PF02576.18,TIGR00065,TIGR00084,TIGR00138,TIGR00186,TIGR00416,TIGR00431,TIGR00436,TIGR00634,TIGR02273,TIGR02397
bin.70	84	1	0	35	PF00380.20,PF00410.20,PF00466.21,TIGR00006,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00663,TIGR00922,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03953	PF01025.20		PF02576.18,PF03726.15,TIGR00019,TIGR00020,TIGR00064,TIGR00065,TIGR00088,TIGR00186,TIGR00392,TIGR00396,TIGR00416,TIGR00431,TIGR00445,TIGR00634,TIGR00643,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR01021,TIGR01029,TIGR01059,TIGR01063,TIGR01071,TIGR01082,TIGR01128,TIGR01302,TIGR01394,TIGR02013,TIGR02075,TIGR02273,TIGR03723,TIGR03725
bin.71	13	1	0	106	PF00380.20,PF00410.20,PF00466.21,TIGR00064,TIGR00337,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00442,TIGR00456,TIGR00755,TIGR00967	TIGR00065		PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00416,TIGR00431,TIGR00436,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
bin.72	24	3	0	93	PF00380.20,PF00410.20,PF00466.21,PF01025.20,TIGR00064,TIGR00194,TIGR00337,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00435,TIGR00456,TIGR00459,TIGR00468,TIGR00631,TIGR00928,TIGR00967,TIGR01059,TIGR01063,TIGR01302,TIGR01510,TIGR02350,TIGR02397	TIGR00065,TIGR00382,TIGR00442		PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00344,TIGR00362,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00445,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
bin.73	113	4	0	3	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00717,TIGR02012,TIGR02397		TIGR00186,TIGR01394,TIGR02273
bin.74	109	3	0	8	PF00380.20,PF00410.20,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00043,TIGR00362,TIGR00382		PF00466.21,TIGR00468,TIGR00643,TIGR00922,TIGR00964,TIGR01128,TIGR01169,TIGR01632
bin.75	76	2	0	42	PF00380.20,PF02576.18,PF03726.15,TIGR00006,TIGR00043,TIGR00054,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00959,TIGR00963,TIGR01011,TIGR01029,TIGR01032,TIGR01066,TIGR01087,TIGR01128,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR03263,TIGR03594,TIGR03723,TIGR03725	TIGR00115,TIGR00382		PF00410.20,PF00466.21,PF01025.20,TIGR00019,TIGR00020,TIGR00029,TIGR00059,TIGR00061,TIGR00065,TIGR00086,TIGR00435,TIGR00634,TIGR00717,TIGR00922,TIGR00928,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01071,TIGR01079,TIGR01082,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01394,TIGR01632,TIGR02013,TIGR02027,TIGR02350,TIGR02386,TIGR02729,TIGR03625,TIGR03632,TIGR03654,TIGR03953
bin.76	117	2	0	1	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR01082		TIGR03263
bin.77	83	2	0	35	PF00380.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00580,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR01011,TIGR01017,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01169,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03632,TIGR03723,TIGR03725	TIGR00065,TIGR01393		PF00410.20,PF01025.20,TIGR00019,TIGR00020,TIGR00029,TIGR00086,TIGR00116,TIGR00398,TIGR00414,TIGR00436,TIGR00459,TIGR00496,TIGR00593,TIGR00717,TIGR00755,TIGR00963,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01044,TIGR01071,TIGR01079,TIGR01164,TIGR01171,TIGR01302,TIGR01951,TIGR02075,TIGR02191,TIGR02350,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03953
